設問ID(半角英数字20文字以内)	チェック設問有無(0:無 1:有)	チェック設問の解答(F05用)	F01:ラベル	F02:ラベル	F03:リンクボタン（ＵＲＬ）	F04:ラベル	F05:テキストエリア
6v5duh	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=6v5duh	課題の最後に表示される「完了コード」を入力してください	
bqdqmc	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=bqdqmc	課題の最後に表示される「完了コード」を入力してください	
b38c9z	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=b38c9z	課題の最後に表示される「完了コード」を入力してください	
evrq8x	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=evrq8x	課題の最後に表示される「完了コード」を入力してください	
354pmq	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=354pmq	課題の最後に表示される「完了コード」を入力してください	
ptm4ng	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=ptm4ng	課題の最後に表示される「完了コード」を入力してください	
kyqwzx	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=kyqwzx	課題の最後に表示される「完了コード」を入力してください	
5kxa46	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=5kxa46	課題の最後に表示される「完了コード」を入力してください	
fntwk7	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=fntwk7	課題の最後に表示される「完了コード」を入力してください	
mms7f6	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=mms7f6	課題の最後に表示される「完了コード」を入力してください	
meck84	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=meck84	課題の最後に表示される「完了コード」を入力してください	
9bdmuk	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=9bdmuk	課題の最後に表示される「完了コード」を入力してください	
wg5gqv	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=wg5gqv	課題の最後に表示される「完了コード」を入力してください	
d3pa6x	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=d3pa6x	課題の最後に表示される「完了コード」を入力してください	
v2xj83	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=v2xj83	課題の最後に表示される「完了コード」を入力してください	
5vm3wk	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=5vm3wk	課題の最後に表示される「完了コード」を入力してください	
u34xfb	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=u34xfb	課題の最後に表示される「完了コード」を入力してください	
68jg2p	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=68jg2p	課題の最後に表示される「完了コード」を入力してください	
mb375c	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=mb375c	課題の最後に表示される「完了コード」を入力してください	
znpxes	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=znpxes	課題の最後に表示される「完了コード」を入力してください	
5zuq2d	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=5zuq2d	課題の最後に表示される「完了コード」を入力してください	
k5nh37	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=k5nh37	課題の最後に表示される「完了コード」を入力してください	
ykw7k8	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=ykw7k8	課題の最後に表示される「完了コード」を入力してください	
2bm47b	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=2bm47b	課題の最後に表示される「完了コード」を入力してください	
utpebc	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=utpebc	課題の最後に表示される「完了コード」を入力してください	
kqmr57	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=kqmr57	課題の最後に表示される「完了コード」を入力してください	
cs4aqc	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=cs4aqc	課題の最後に表示される「完了コード」を入力してください	
kczq9a	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=kczq9a	課題の最後に表示される「完了コード」を入力してください	
hvbf2b	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=hvbf2b	課題の最後に表示される「完了コード」を入力してください	
ujtpwy	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=ujtpwy	課題の最後に表示される「完了コード」を入力してください	
shw8k5	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=shw8k5	課題の最後に表示される「完了コード」を入力してください	
kbkfut	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=kbkfut	課題の最後に表示される「完了コード」を入力してください	
jfp8cp	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=jfp8cp	課題の最後に表示される「完了コード」を入力してください	
hufbuy	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=hufbuy	課題の最後に表示される「完了コード」を入力してください	
xrd2v5	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=xrd2v5	課題の最後に表示される「完了コード」を入力してください	
356avd	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=356avd	課題の最後に表示される「完了コード」を入力してください	
6ddsd7	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=6ddsd7	課題の最後に表示される「完了コード」を入力してください	
4vu9fy	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=4vu9fy	課題の最後に表示される「完了コード」を入力してください	
tzk4ke	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=tzk4ke	課題の最後に表示される「完了コード」を入力してください	
hs4kar	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=hs4kar	課題の最後に表示される「完了コード」を入力してください	
4hv8gq	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=4hv8gq	課題の最後に表示される「完了コード」を入力してください	
n4gcc6	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=n4gcc6	課題の最後に表示される「完了コード」を入力してください	
h4xfan	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=h4xfan	課題の最後に表示される「完了コード」を入力してください	
jn7auf	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=jn7auf	課題の最後に表示される「完了コード」を入力してください	
8hz5cx	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=8hz5cx	課題の最後に表示される「完了コード」を入力してください	
cczcpa	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=cczcpa	課題の最後に表示される「完了コード」を入力してください	
acnwsa	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=acnwsa	課題の最後に表示される「完了コード」を入力してください	
ze8mgr	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=ze8mgr	課題の最後に表示される「完了コード」を入力してください	
42cvan	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=42cvan	課題の最後に表示される「完了コード」を入力してください	
u549jb	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=u549jb	課題の最後に表示される「完了コード」を入力してください	
2hbxkk	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=2hbxkk	課題の最後に表示される「完了コード」を入力してください	
ddvnys	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=ddvnys	課題の最後に表示される「完了コード」を入力してください	
64gcnu	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=64gcnu	課題の最後に表示される「完了コード」を入力してください	
wb7v34	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=wb7v34	課題の最後に表示される「完了コード」を入力してください	
p3jepk	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=p3jepk	課題の最後に表示される「完了コード」を入力してください	
spxfda	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=spxfda	課題の最後に表示される「完了コード」を入力してください	
b3gg7g	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=b3gg7g	課題の最後に表示される「完了コード」を入力してください	
yu2eq2	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=yu2eq2	課題の最後に表示される「完了コード」を入力してください	
45vjat	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=45vjat	課題の最後に表示される「完了コード」を入力してください	
fyhd35	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=fyhd35	課題の最後に表示される「完了コード」を入力してください	
s52wpw	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=s52wpw	課題の最後に表示される「完了コード」を入力してください	
5d7p9c	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=5d7p9c	課題の最後に表示される「完了コード」を入力してください	
ukxfmx	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=ukxfmx	課題の最後に表示される「完了コード」を入力してください	
qfymug	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=qfymug	課題の最後に表示される「完了コード」を入力してください	
ze6pxn	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=ze6pxn	課題の最後に表示される「完了コード」を入力してください	
2398vk	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=2398vk	課題の最後に表示される「完了コード」を入力してください	
9vucnz	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=9vucnz	課題の最後に表示される「完了コード」を入力してください	
kmfc2r	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=kmfc2r	課題の最後に表示される「完了コード」を入力してください	
yq522g	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=yq522g	課題の最後に表示される「完了コード」を入力してください	
xharjz	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=xharjz	課題の最後に表示される「完了コード」を入力してください	
u92gnv	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=u92gnv	課題の最後に表示される「完了コード」を入力してください	
h4rgrv	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=h4rgrv	課題の最後に表示される「完了コード」を入力してください	
v34hts	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=v34hts	課題の最後に表示される「完了コード」を入力してください	
4pzsd9	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=4pzsd9	課題の最後に表示される「完了コード」を入力してください	
cupdu8	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=cupdu8	課題の最後に表示される「完了コード」を入力してください	
jrysqj	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=jrysqj	課題の最後に表示される「完了コード」を入力してください	
end6s4	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=end6s4	課題の最後に表示される「完了コード」を入力してください	
z3pa9r	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=z3pa9r	課題の最後に表示される「完了コード」を入力してください	
pbdjr7	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=pbdjr7	課題の最後に表示される「完了コード」を入力してください	
73dver	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=73dver	課題の最後に表示される「完了コード」を入力してください	
cw97br	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=cw97br	課題の最後に表示される「完了コード」を入力してください	
7s6m94	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=7s6m94	課題の最後に表示される「完了コード」を入力してください	
zrvzk4	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=zrvzk4	課題の最後に表示される「完了コード」を入力してください	
2wypgy	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=2wypgy	課題の最後に表示される「完了コード」を入力してください	
pghbrk	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=pghbrk	課題の最後に表示される「完了コード」を入力してください	
cc9yyg	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=cc9yyg	課題の最後に表示される「完了コード」を入力してください	
byuvv4	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=byuvv4	課題の最後に表示される「完了コード」を入力してください	
wgbzrz	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=wgbzrz	課題の最後に表示される「完了コード」を入力してください	
rff86x	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=rff86x	課題の最後に表示される「完了コード」を入力してください	
4ftb4b	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=4ftb4b	課題の最後に表示される「完了コード」を入力してください	
aqy9xh	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=aqy9xh	課題の最後に表示される「完了コード」を入力してください	
sqsc8e	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=sqsc8e	課題の最後に表示される「完了コード」を入力してください	
vwh7nv	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=vwh7nv	課題の最後に表示される「完了コード」を入力してください	
z6bvvb	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=z6bvvb	課題の最後に表示される「完了コード」を入力してください	
exdcbf	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=exdcbf	課題の最後に表示される「完了コード」を入力してください	
a48t78	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=a48t78	課題の最後に表示される「完了コード」を入力してください	
c9ahph	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=c9ahph	課題の最後に表示される「完了コード」を入力してください	
cc9cyd	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=cc9cyd	課題の最後に表示される「完了コード」を入力してください	
dx3jwd	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=dx3jwd	課題の最後に表示される「完了コード」を入力してください	
gggheb	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=gggheb	課題の最後に表示される「完了コード」を入力してください	
un4wmj	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=un4wmj	課題の最後に表示される「完了コード」を入力してください	
s2xx2m	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=s2xx2m	課題の最後に表示される「完了コード」を入力してください	
az3wym	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=az3wym	課題の最後に表示される「完了コード」を入力してください	
ua49v8	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=ua49v8	課題の最後に表示される「完了コード」を入力してください	
6dfv9w	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=6dfv9w	課題の最後に表示される「完了コード」を入力してください	
esmjhw	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=esmjhw	課題の最後に表示される「完了コード」を入力してください	
ch5hw3	0		ページを開き、課題を完了させてください。##最後に表示される「完了コード」を忘れずに書き留めてください。		https://kana-task.web.app/transfer_comfort.html?prod=1&wid=ch5hw3	課題の最後に表示される「完了コード」を入力してください	
